TestName,TestType,TestStage,TestTime,TestHumidity,DayTemperature,NightTemperature,TestLight,Nitrogen,Phosphorus,Potassium
Tomato,Loamy,Fruit Development,26,68,22,19,8,253,148,400
Tomato,Loamy,Fruit Development,24,60,26,24,6,252,149,400
Tomato,Loamy,Fruit Development,25,68,23,23,8,253,150,399
Tomato,Loamy,Fruit Development,22,78,22,25,6,253,148,399
Tomato,Loamy,Fruit Development,21,74,21,23,7,254,150,397
Tomato,Loamy,Fruit Development,23,63,21,22,7,254,150,397
Tomato,Loamy,Fruit Development,24,67,23,23,8,250,150,400
Tomato,Loamy,Fruit Development,24,66,28,24,6,251,149,399
Tomato,Loamy,Fruit Development,24,61,24,20,6,251,147,399
Tomato,Loamy,Fruit Development,23,62,21,21,6,251,148,397
Tomato,Loamy,Fruit Development,30,63,23,23,6,253,149,400
Tomato,Loamy,Fruit Development,25,61,21,19,8,255,150,400
Tomato,Loamy,Fruit Development,24,65,26,20,6,252,149,397
Tomato,Loamy,Fruit Development,20,70,21,23,8,252,148,397
Tomato,Loamy,Fruit Development,20,67,26,23,6,254,148,399
Tomato,Loamy,Fruit Development,23,67,24,25,8,255,149,398
Tomato,Loamy,Fruit Development,21,79,28,24,6,253,150,398
Tomato,Loamy,Fruit Development,23,62,23,21,6,254,147,400
Tomato,Loamy,Fruit Development,24,79,27,20,8,250,147,399
Tomato,Loamy,Fruit Development,26,80,25,23,8,253,150,400
Tomato,Loamy,Fruit Development,27,73,23,23,7,252,149,397
Tomato,Loamy,Fruit Development,23,64,21,21,6,255,147,398
Tomato,Loamy,Fruit Development,21,68,23,24,8,251,147,400
Tomato,Loamy,Fruit Development,26,80,27,25,6,250,148,399
Tomato,Loamy,Fruit Development,25,65,24,22,6,251,147,400
Tomato,Loamy,Fruit Development,21,70,26,22,8,253,147,398
Tomato,Loamy,Fruit Development,27,61,22,19,8,250,150,397
Tomato,Loamy,Fruit Development,22,65,26,22,6,252,147,397
Tomato,Loamy,Fruit Development,26,65,22,23,6,252,147,399
Tomato,Loamy,Fruit Development,21,68,24,19,6,253,147,400
Tomato,Loamy,Fruit Development,24,68,22,22,7,250,149,400
Tomato,Loamy,Fruit Development,20,62,21,24,6,252,148,398
Tomato,Loamy,Fruit Development,20,71,26,20,6,251,150,400
Tomato,Loamy,Fruit Development,29,67,26,21,7,254,149,399
Tomato,Loamy,Fruit Development,20,78,25,24,6,253,147,398
Tomato,Loamy,Fruit Development,26,64,24,25,6,250,148,398
Tomato,Loamy,Fruit Development,30,78,26,22,7,253,148,397
Tomato,Loamy,Fruit Development,22,71,24,19,6,255,148,397
Tomato,Loamy,Fruit Development,22,67,25,20,8,252,147,398
Tomato,Loamy,Fruit Development,21,66,24,25,7,254,148,399
Tomato,Loamy,Fruit Development,28,64,22,21,8,255,149,399
Tomato,Loamy,Fruit Development,23,65,23,25,8,255,150,398
Tomato,Loamy,Fruit Development,28,61,24,23,6,250,149,398
Tomato,Loamy,Fruit Development,32,65,22,19,8,251,148,398
Tomato,Loamy,Fruit Development,22,72,21,24,7,254,148,397
Tomato,Loamy,Fruit Development,24,62,25,20,8,250,148,397
Tomato,Loamy,Fruit Development,27,79,27,21,6,254,147,399
Tomato,Loamy,Fruit Development,24,74,24,20,7,252,147,400
Tomato,Loamy,Fruit Development,28,76,24,19,7,250,149,400
Tomato,Loamy,Fruit Development,26,65,21,25,6,251,148,398
Tomato,Loamy,Fruit Development,27,80,26,24,6,254,147,398
Tomato,Loamy,Fruit Development,21,66,21,23,6,254,146,400
Tomato,Loamy,Fruit Development,27,71,22,25,6,250,148,400
Tomato,Loamy,Fruit Development,20,79,25,23,7,249,147,397
Tomato,Loamy,Fruit Development,20,60,23,21,7,251,149,400
Tomato,Loamy,Fruit Development,25,60,25,19,8,255,149,399
Tomato,Loamy,Fruit Development,27,62,21,22,8,250,150,398
Tomato,Loamy,Fruit Development,25,71,24,19,8,251,149,400
Tomato,Loamy,Fruit Development,29,77,22,24,6,254,150,398
Tomato,Loamy,Fruit Development,29,65,22,19,6,252,147,397
Tomato,Loamy,Fruit Development,21,78,25,20,8,253,147,400
Tomato,Loamy,Fruit Development,30,77,26,24,6,251,149,397
Tomato,Loamy,Fruit Development,22,84,21,23,7,253,147,400
Tomato,Loamy,Fruit Development,30,71,23,21,8,253,147,398
Tomato,Loamy,Fruit Development,23,67,26,25,7,251,150,397
Tomato,Loamy,Fruit Development,25,63,25,20,8,255,149,398
Tomato,Loamy,Fruit Development,23,80,25,18,8,250,148,398
Tomato,Loamy,Fruit Development,25,75,21,19,6,254,150,397
Tomato,Loamy,Fruit Development,26,63,23,25,6,253,148,400
Tomato,Loamy,Fruit Development,27,76,21,19,8,254,150,400
Tomato,Loamy,Fruit Development,28,75,26,23,8,252,149,397
Tomato,Loamy,Fruit Development,28,62,22,22,8,252,150,399
Tomato,Loamy,Fruit Development,20,65,24,22,7,252,150,399
Tomato,Loamy,Fruit Development,20,74,24,23,8,251,149,399
Tomato,Loamy,Fruit Development,28,63,22,19,8,251,148,400
Tomato,Loamy,Fruit Development,25,62,21,19,6,254,150,400
Tomato,Loamy,Fruit Development,28,64,26,21,6,250,147,397
Tomato,Loamy,Fruit Development,26,60,21,25,8,253,150,398
Tomato,Loamy,Fruit Development,24,67,24,22,6,253,147,399
Tomato,Loamy,Fruit Development,29,65,27,20,6,254,147,399
Tomato,Loamy,Fruit Development,28,68,26,22,6,251,148,399
Tomato,Loamy,Fruit Development,29,77,23,22,8,251,147,399
Tomato,Loamy,Fruit Development,20,70,23,24,8,250,149,400
Tomato,Loamy,Fruit Development,24,79,21,23,6,254,150,399
Tomato,Loamy,Fruit Development,29,66,27,20,8,251,147,400
Tomato,Loamy,Fruit Development,29,77,24,17,6,255,149,398
Tomato,Loamy,Fruit Development,20,61,27,22,6,250,147,399
Tomato,Loamy,Fruit Development,26,72,27,19,8,252,148,400
Tomato,Loamy,Harvest,5,56,24,22,6,308,179,479
Tomato,Loamy,Harvest,2,65,26,19,6,303,179,477
Tomato,Loamy,Harvest,2,68,24,24,8,300,177,478
Tomato,Loamy,Harvest,2,64,23,25,6,308,180,476
Tomato,Loamy,Harvest,2,69,21,22,6,309,177,476
Tomato,Loamy,Harvest,1,60,21,24,6,301,176,476
Tomato,Loamy,Harvest,4,70,25,21,8,303,176,479
Tomato,Loamy,Harvest,1,76,24,24,6,306,178,477
Tomato,Loamy,Harvest,2,68,24,23,6,300,180,477
Tomato,Loamy,Harvest,1,64,20,22,8,303,177,478
Tomato,Loamy,Harvest,5,65,27,21,6,303,176,479
Tomato,Loamy,Harvest,2,65,22,20,6,303,179,477
Tomato,Loamy,Harvest,3,71,23,23,7,303,179,478
Tomato,Loamy,Harvest,3,64,21,22,8,304,178,478
Tomato,Loamy,Harvest,3,77,25,24,7,310,176,479
Tomato,Loamy,Harvest,1,71,22,23,7,305,180,478
Tomato,Loamy,Harvest,2,80,27,19,8,304,180,478
Tomato,Loamy,Harvest,2,66,26,23,6,305,180,479
Tomato,Loamy,Harvest,3,72,25,20,7,307,179,477
Tomato,Loamy,Harvest,2,70,23,23,8,309,179,479
Tomato,Loamy,Harvest,1,68,21,22,7,302,178,480
Tomato,Loamy,Harvest,4,75,22,25,8,303,178,477
Tomato,Loamy,Harvest,3,66,27,25,8,305,180,477
Tomato,Loamy,Harvest,1,67,25,20,8,310,177,477
Tomato,Loamy,Harvest,3,76,22,22,5,302,176,476
Tomato,Loamy,Harvest,5,73,22,21,7,305,176,480
Tomato,Loamy,Harvest,5,79,21,21,8,307,180,478
Tomato,Loamy,Harvest,2,73,22,24,7,301,179,479
Tomato,Loamy,Harvest,3,73,23,19,8,309,180,476
Tomato,Loamy,Harvest,5,73,26,25,6,303,178,478
Tomato,Loamy,Harvest,1,73,20,25,8,308,178,479
Tomato,Loamy,Harvest,4,72,27,22,8,301,178,479
Tomato,Loamy,Harvest,4,68,26,23,8,310,180,480
Tomato,Loamy,Harvest,4,76,22,24,8,309,176,480
Tomato,Loamy,Harvest,5,72,24,23,8,306,179,478
Tomato,Loamy,Harvest,1,71,22,19,8,303,176,479
Tomato,Loamy,Harvest,5,79,27,22,7,307,177,480
Tomato,Loamy,Harvest,4,62,21,24,7,304,179,479
Tomato,Loamy,Harvest,2,78,23,19,7,308,179,480
Tomato,Loamy,Harvest,3,63,24,20,7,305,180,476
Tomato,Loamy,Harvest,3,68,26,23,8,305,177,476
Tomato,Loamy,Harvest,1,69,26,22,6,307,180,477
Tomato,Loamy,Harvest,4,67,25,23,8,309,176,479
Tomato,Loamy,Harvest,1,79,26,25,8,309,176,480
Tomato,Loamy,Harvest,5,76,24,24,7,309,179,476
Tomato,Loamy,Harvest,2,80,25,24,8,309,177,479
Tomato,Loamy,Harvest,1,64,23,19,8,300,176,478
Tomato,Loamy,Harvest,3,71,23,23,7,301,176,476
Tomato,Loamy,Harvest,4,76,23,21,7,309,179,478
Tomato,Loamy,Harvest,3,78,21,23,6,300,180,476
Tomato,Loamy,Harvest,2,78,25,24,6,310,180,478
Tomato,Loamy,Harvest,3,56,23,24,7,310,180,476
Tomato,Loamy,Harvest,4,66,24,25,6,309,175,476
Tomato,Loamy,Harvest,1,73,23,24,8,302,177,476
Tomato,Loamy,Harvest,2,60,21,22,6,310,179,480
Tomato,Loamy,Harvest,4,69,25,24,6,307,180,477
Tomato,Loamy,Harvest,5,79,26,22,6,310,178,477
Tomato,Loamy,Harvest,4,69,25,22,7,309,180,478
Tomato,Loamy,Harvest,5,65,22,20,8,301,178,479
Tomato,Loamy,Harvest,2,67,27,23,8,300,178,477
Tomato,Loamy,Harvest,3,79,26,23,6,306,178,477
Tomato,Loamy,Harvest,2,71,25,23,6,301,178,479
Tomato,Loamy,Harvest,3,67,25,25,6,306,175,478
Tomato,Loamy,Harvest,1,79,27,24,8,307,176,478
Tomato,Loamy,Harvest,4,65,26,20,8,310,179,477
Tomato,Loamy,Harvest,3,76,25,25,6,307,177,476
Tomato,Loamy,Harvest,4,80,21,22,6,305,179,479
Tomato,Loamy,Harvest,2,60,22,20,7,305,177,478
Tomato,Loamy,Harvest,2,61,26,24,6,300,179,477
Tomato,Loamy,Harvest,3,66,21,21,8,303,179,477
Tomato,Loamy,Harvest,3,73,26,23,7,305,176,480
Tomato,Loamy,Harvest,3,80,26,24,7,303,178,480
Tomato,Loamy,Harvest,0,61,24,19,8,303,179,478
Tomato,Loamy,Harvest,1,74,23,23,6,301,179,479
Tomato,Loamy,Harvest,5,76,24,23,7,304,180,478
Tomato,Loamy,Harvest,4,73,21,25,6,309,178,480
Tomato,Loamy,Harvest,3,60,26,22,7,309,177,480
Tomato,Loamy,Harvest,4,62,23,22,7,303,178,476
Tomato,Loamy,Harvest,1,76,26,22,7,308,176,479
Tomato,Loamy,Harvest,1,76,21,25,6,306,177,477
Tomato,Loamy,Harvest,5,73,27,19,6,300,176,479
Tomato,Loamy,Harvest,2,67,26,17,8,301,180,477
Tomato,Loamy,Harvest,5,78,26,19,8,308,176,478
Tomato,Loamy,Harvest,4,79,22,21,8,302,180,480
Tomato,Loamy,Harvest,4,77,23,23,6,302,179,480
Tomato,Loamy,Harvest,2,79,21,19,8,308,178,479
Tomato,Loamy,Harvest,4,71,26,19,8,300,177,476
Tomato,Loamy,Harvest,2,64,22,19,7,302,179,480
Tomato,Loamy,Harvest,3,72,23,25,7,300,176,478
Tomato,Loamy,Harvest,5,74,23,22,7,309,178,479
Tomato,Loamy,Harvest,1,66,25,24,6,305,176,477
Tomato,Loamy,Harvest,2,63,21,24,8,306,180,476
Tomato,Loamy,Harvest,4,60,23,19,7,305,180,478
Tomato,Loamy,Harvest,2,60,27,24,7,305,177,477
Tomato,Loamy,Harvest,3,68,25,20,7,310,178,479
Tomato,Loamy,Harvest,2,77,23,20,8,302,178,476
Tomato,Loamy,Harvest,3,79,25,20,6,303,177,478
Tomato,Loamy,Harvest,1,60,23,19,7,298,179,478
Tomato,Loamy,Harvest,4,73,21,20,8,307,179,479
Tomato,Loamy,Harvest,3,69,24,20,8,306,178,480
Tomato,Loamy,Harvest,2,72,21,21,7,310,180,476
Tomato,Loamy,Harvest,5,79,27,20,7,302,176,476
Tomato,Loamy,Harvest,1,73,23,25,8,301,177,480
Tomato,Loamy,Harvest,1,78,25,23,6,310,178,477
Tomato,Loamy,Harvest,2,65,24,23,8,300,179,478
Tomato,Loamy,Harvest,4,78,22,23,8,302,176,476
Tomato,Loamy,Harvest,1,63,27,19,6,305,179,476
Tomato,Loamy,Harvest,1,65,21,23,7,300,177,479
Tomato,Loamy,Harvest,2,64,26,25,7,303,177,479
Tomato,Loamy,Harvest,4,73,21,25,8,304,180,479
Tomato,Loamy,Harvest,4,68,23,20,8,307,179,479
Tomato,Loamy,Harvest,2,67,23,21,8,310,177,477
Tomato,Loamy,Harvest,3,64,21,20,6,309,178,478
Tomato,Loamy,Harvest,4,60,22,20,6,308,176,478
Tomato,Loamy,Harvest,2,64,26,17,7,308,179,480
Tomato,Loamy,Harvest,5,80,24,25,8,307,180,478
Tomato,Loamy,Harvest,1,71,22,21,6,304,176,478
Tomato,Loamy,Harvest,5,64,22,23,6,308,177,477
Tomato,Loamy,Harvest,1,72,27,21,6,308,179,478
Tomato,Loamy,Harvest,2,80,22,20,6,303,178,480
Tomato,Loamy,Harvest,1,70,26,21,6,305,176,479
Tomato,Loamy,Harvest,5,79,24,23,7,310,180,480
Tomato,Loamy,Harvest,3,78,25,19,7,302,177,477
Tomato,Loamy,Harvest,4,81,27,25,6,308,176,477
Tomato,Loamy,Harvest,5,63,23,20,8,307,180,478
Tomato,Loamy,Harvest,2,61,23,25,8,309,180,476
Tomato,Loamy,Harvest,5,61,24,20,7,303,176,476
Tomato,Loamy,Harvest,1,65,24,23,7,300,178,480
Tomato,Loamy,Harvest,4,80,25,25,7,306,180,479
Tomato,Loamy,Harvest,5,60,27,21,6,301,177,479
Tomato,Loamy,Harvest,3,73,27,24,6,308,179,477
Tomato,Loamy,Harvest,5,72,27,20,8,301,180,476
Tomato,Loamy,Harvest,3,67,21,24,6,308,178,476
Tomato,Loamy,Harvest,5,75,22,20,7,307,179,479
Tomato,Loamy,Harvest,5,75,23,22,8,306,178,479
Tomato,Loamy,Harvest,1,62,27,23,7,306,178,478
Tomato,Loamy,Harvest,5,62,25,20,8,303,178,478
Tomato,Loamy,Harvest,1,73,25,20,7,302,177,480
Tomato,Loamy,Harvest,3,61,22,19,8,301,178,479
Tomato,Loamy,Harvest,4,65,24,23,7,307,178,477
Tomato,Loamy,Harvest,1,69,21,25,8,304,179,477
Tomato,Loamy,Harvest,1,66,23,19,8,301,176,479
Tomato,Loamy,Harvest,2,76,26,20,6,303,177,479
Tomato,Loamy,Harvest,2,77,23,21,7,306,179,476
Tomato,Loamy,Harvest,1,65,27,24,8,304,176,476
Tomato,Loamy,Harvest,2,75,25,22,7,306,179,477
Tomato,Loamy,Harvest,2,73,22,23,8,300,180,478
Tomato,Loamy,Harvest,5,65,24,24,8,301,178,477
Tomato,Loamy,Harvest,3,60,27,21,6,301,178,479
Tomato,Loamy,Harvest,3,70,26,20,7,308,178,478
Tomato,Loamy,Harvest,5,79,22,24,6,309,178,479
Tomato,Loamy,Harvest,1,64,25,22,8,301,176,480
Tomato,Loamy,Harvest,5,62,28,21,7,303,176,479
Tomato,Loamy,Harvest,5,64,27,19,6,306,180,480
Tomato,Loamy,Harvest,1,76,23,24,8,307,180,478
Tomato,Loamy,Harvest,3,79,21,23,6,310,180,477
Tomato,Loamy,Harvest,0,75,21,19,8,303,179,478
Tomato,Loamy,Harvest,4,60,25,24,8,300,178,477
Tomato,Loamy,Harvest,1,72,21,24,6,301,180,476
Tomato,Loamy,Harvest,5,63,25,21,6,302,176,480
Tomato,Loamy,Harvest,2,68,25,19,7,307,180,479
Tomato,Loamy,Harvest,5,61,27,20,8,310,178,477
Tomato,Loamy,Harvest,2,71,23,22,7,309,180,480
Tomato,Loamy,Harvest,3,75,27,21,7,301,176,477
Tomato,Loamy,Harvest,1,73,23,20,6,302,179,477
Tomato,Loamy,Harvest,3,66,26,19,6,307,176,480
Tomato,Loamy,Harvest,3,62,21,21,8,305,176,476
Tomato,Loamy,Harvest,2,70,23,22,7,303,180,478
Tomato,Loamy,Harvest,1,69,27,19,7,300,180,480
Tomato,Loamy,Harvest,4,78,27,20,8,306,179,479
Tomato,Loamy,Harvest,3,79,25,20,6,307,177,477
Tomato,Loamy,Harvest,3,68,25,22,7,300,178,478
Tomato,Loamy,Harvest,1,60,22,21,7,309,177,477
Tomato,Loamy,Harvest,1,60,24,23,7,307,176,478
Tomato,Loamy,Harvest,4,70,26,22,6,306,177,479
Tomato,Loamy,Harvest,5,68,23,20,6,302,176,478
Tomato,Loamy,Harvest,1,76,26,24,6,301,180,478
Tomato,Loamy,Harvest,3,64,27,24,8,298,179,479
Tomato,Loamy,Harvest,5,77,26,25,6,310,177,477
Tomato,Loamy,Harvest,3,62,23,25,7,310,180,479
Tomato,Loamy,Harvest,5,77,23,22,8,301,176,477
Tomato,Loamy,Harvest,2,64,26,19,7,304,179,477
Tomato,Loamy,Harvest,3,71,22,20,6,309,177,476
Tomato,Loamy,Harvest,2,65,21,25,7,309,180,477
Tomato,Loamy,Harvest,1,63,26,19,8,301,179,478
Tomato,Loamy,Harvest,3,65,23,23,8,310,179,480
Tomato,Loamy,Harvest,2,78,23,23,7,305,176,479
Tomato,Loamy,Harvest,2,61,27,20,8,310,178,477
Tomato,Loamy,Harvest,1,66,26,19,7,305,176,476
Tomato,Loamy,Harvest,3,70,24,24,6,305,180,477
Tomato,Loamy,Harvest,2,60,24,23,7,300,178,478
Tomato,Loamy,Harvest,5,77,24,24,6,303,178,477
Tomato,Loamy,Harvest,3,79,23,22,6,309,177,478
Tomato,Loamy,Harvest,3,79,27,25,8,301,177,479
Tomato,Loamy,Harvest,5,69,26,23,6,307,180,480
Tomato,Loamy,Harvest,3,60,21,22,8,302,180,476
Tomato,Loamy,Harvest,5,69,21,20,8,303,180,478
Tomato,Loamy,Harvest,3,75,26,20,6,304,178,478
Tomato,Loamy,Harvest,2,73,28,21,7,306,180,479
Tomato,Loamy,Harvest,5,66,26,25,7,307,178,477
Tomato,Loamy,Harvest,5,74,27,23,8,310,178,478
Tomato,Loamy,Harvest,2,61,27,21,8,304,179,477
Tomato,Loamy,Harvest,2,68,27,19,7,303,178,476
Tomato,Loamy,Harvest,5,63,21,22,7,309,180,479
Tomato,Loamy,Harvest,5,68,22,20,7,311,177,476
Tomato,Loamy,Harvest,5,78,26,20,7,303,179,478
Tomato,Loamy,Harvest,3,73,23,24,7,304,179,477
Tomato,Loamy,Harvest,1,73,25,22,8,309,180,477
Tomato,Loamy,Harvest,5,79,22,19,6,303,177,478
Tomato,Loamy,Harvest,5,72,27,21,6,301,177,477
Tomato,Loamy,Harvest,2,71,26,22,5,300,176,477
Tomato,Loamy,Harvest,4,75,27,22,8,306,177,480
Tomato,Loamy,Harvest,4,69,21,22,8,305,176,480
Tomato,Loamy,Harvest,1,72,24,24,6,300,180,477
Tomato,Loamy,Harvest,1,61,22,19,7,302,179,479
Tomato,Loamy,Harvest,4,74,23,19,6,306,178,476
Tomato,Loamy,Harvest,1,78,24,26,8,307,177,478
Tomato,Loamy,Harvest,2,74,20,23,6,301,180,477
Tomato,Loamy,Harvest,4,80,23,23,6,300,179,478
Tomato,Loamy,Harvest,3,65,24,19,7,309,178,477
Tomato,Loamy,Harvest,5,69,23,20,7,300,179,477
Tomato,Loamy,Harvest,3,68,25,19,8,309,177,478
Tomato,Loamy,Harvest,4,76,22,19,6,308,179,480
Tomato,Loamy,Harvest,5,80,27,21,8,301,178,476
Tomato,Loamy,Harvest,5,76,24,22,7,304,179,478
Tomato,Loamy,Harvest,1,73,26,23,6,306,177,478
Tomato,Loamy,Harvest,4,79,22,25,7,304,180,480
Tomato,Loamy,Harvest,4,66,22,20,8,302,176,477
Tomato,Loamy,Harvest,4,66,27,24,6,307,179,476
Tomato,Loamy,Harvest,5,70,26,22,8,308,178,476
Tomato,Loamy,Harvest,3,64,23,24,8,306,178,477
Tomato,Loamy,Harvest,4,66,25,19,6,304,177,479
Tomato,Loamy,Harvest,2,67,26,24,7,303,176,480
Tomato,Loamy,Harvest,1,79,27,25,7,302,176,479
Tomato,Loamy,Harvest,4,77,24,22,7,302,177,477
Tomato,Loamy,Harvest,4,68,26,21,8,305,180,477
Tomato,Loamy,Harvest,5,80,27,20,8,306,178,480
Tomato,Loamy,Harvest,5,65,25,23,6,304,179,475
Tomato,Loamy,Harvest,1,74,22,17,7,307,180,480
Tomato,Loamy,Harvest,5,67,27,25,6,301,180,477
Tomato,Loamy,Harvest,5,70,26,20,6,308,179,480
Tomato,Loamy,Harvest,1,67,24,20,7,305,180,476
Tomato,Loamy,Harvest,3,65,24,25,6,306,178,476
Tomato,Loamy,Harvest,5,79,21,20,7,305,178,478
Tomato,Loamy,Harvest,1,61,24,22,7,303,177,476
Tomato,Loamy,Harvest,4,63,25,19,6,305,179,476
Tomato,Loamy,Harvest,2,71,22,24,7,308,176,479
Tomato,Loamy,Harvest,5,71,21,25,7,304,176,478
Tomato,Loamy,Harvest,4,74,26,20,8,301,178,480
Tomato,Loamy,Harvest,5,64,21,24,8,301,180,477
Tomato,Loamy,Harvest,3,75,26,24,6,305,180,476
Tomato,Loamy,Harvest,4,65,24,23,6,301,178,476
Tomato,Loamy,Harvest,4,60,22,20,7,311,177,476
Tomato,Loamy,Harvest,4,62,26,19,7,301,176,478
Tomato,Loamy,Harvest,3,73,23,22,7,302,177,480
Tomato,Loamy,Harvest,3,69,22,21,7,307,179,478
Tomato,Loamy,Harvest,3,75,26,22,8,305,179,477
Tomato,Loamy,Harvest,2,70,26,24,7,307,178,478
Tomato,Loamy,Harvest,5,76,21,20,7,308,178,477
Tomato,Loamy,Harvest,3,62,23,24,7,308,178,480
Tomato,Loamy,Harvest,2,61,23,23,6,305,179,480
Tomato,Loamy,Harvest,5,77,21,24,6,303,177,479
Tomato,Loamy,Harvest,5,72,22,22,7,302,179,479
Tomato,Loamy,Harvest,1,64,26,21,8,306,178,478
Tomato,Loamy,Harvest,5,76,23,21,6,306,177,477
Tomato,Loamy,Harvest,5,60,22,23,7,306,176,476
Tomato,Loamy,Harvest,1,70,26,24,6,308,177,480
Tomato,Loamy,Harvest,1,71,23,24,7,300,179,476
Tomato,Loamy,Harvest,1,68,25,18,8,307,177,476
Tomato,Loamy,Harvest,3,77,23,21,8,310,180,477
Tomato,Loamy,Harvest,5,71,24,20,7,306,180,476
Tomato,Loamy,Harvest,2,64,27,21,6,300,178,479
Tomato,Loamy,Harvest,1,60,23,25,8,306,176,480
Tomato,Loamy,Harvest,5,71,22,21,6,307,180,476
Tomato,Loamy,Harvest,3,79,25,24,7,303,177,477
Tomato,Loamy,Harvest,2,70,25,22,6,308,180,477
Tomato,Loamy,Harvest,1,70,27,22,7,307,178,476
Tomato,Loamy,Harvest,2,70,21,25,6,304,179,478
Tomato,Loamy,Harvest,1,76,25,25,6,307,176,479
Tomato,Loamy,Harvest,4,77,24,19,8,304,176,476
Tomato,Loamy,Harvest,3,76,21,22,6,302,178,479
Tomato,Loamy,Harvest,3,66,22,24,7,301,180,479
Tomato,Loamy,Harvest,4,60,21,23,8,307,180,477
Tomato,Loamy,Harvest,2,63,26,21,6,302,176,479
Tomato,Loamy,Harvest,2,79,22,21,6,310,179,479
Tomato,Loamy,Harvest,1,77,24,23,6,302,176,477
Tomato,Loamy,Harvest,4,70,22,23,6,301,180,479
Tomato,Loamy,Harvest,4,75,21,20,6,310,178,480
Tomato,Loamy,Harvest,5,65,23,25,8,305,178,478
Tomato,Loamy,Harvest,1,64,22,25,6,300,179,480
Tomato,Loamy,Harvest,3,65,24,21,8,305,178,479
Tomato,Loamy,Harvest,5,67,23,20,8,303,177,477
Tomato,Loamy,Harvest,1,67,24,24,8,303,177,476
Tomato,Loamy,Harvest,5,70,23,23,8,308,177,480
Tomato,Loamy,Harvest,4,60,24,25,6,310,180,477
Tomato,Loamy,Harvest,4,68,26,20,8,301,178,478
Tomato,Loamy,Harvest,4,61,28,22,6,308,180,479
Tomato,Loamy,Harvest,4,63,23,20,8,306,179,480
Tomato,Loamy,Harvest,5,72,23,22,8,302,178,476
Tomato,Loamy,Harvest,2,60,21,19,6,310,180,478
Onion,Sandy Loam,Establishment,30,70,21,18,12,85,26,76
Onion,Sandy Loam,Establishment,30,68,24,22,13,79,28,75
Onion,Sandy Loam,Establishment,29,71,14,12,14,93,38,59
Onion,Sandy Loam,Establishment,28,69,12,10,13,70,39,66
Onion,Sandy Loam,Establishment,30,71,14,13,14,95,40,46
Onion,Sandy Loam,Establishment,28,68,18,15,12,77,35,69
Onion,Sandy Loam,Establishment,29,72,16,14,13,85,37,73
Onion,Sandy Loam,Establishment,30,68,13,16,13,94,28,46
Onion,Sandy Loam,Establishment,28,68,22,16,12,91,44,63
Onion,Sandy Loam,Establishment,30,68,20,14,12,61,28,70
Onion,Sandy Loam,Establishment,30,68,14,14,12,66,43,51
Onion,Sandy Loam,Establishment,30,69,16,15,13,62,33,55
Onion,Sandy Loam,Establishment,30,69,24,19,13,91,33,70
Onion,Sandy Loam,Establishment,30,71,16,14,14,62,34,62
Onion,Sandy Loam,Establishment,30,69,20,11,12,84,40,78
Onion,Sandy Loam,Establishment,28,70,17,19,12,72,41,64
Onion,Sandy Loam,Establishment,29,69,16,19,14,71,26,70
Onion,Sandy Loam,Establishment,29,69,15,13,13,75,29,68
Onion,Sandy Loam,Establishment,29,71,18,11,12,65,39,45
Onion,Sandy Loam,Establishment,28,72,17,21,12,79,31,59
Onion,Sandy Loam,Establishment,30,71,21,14,13,81,33,56
Onion,Sandy Loam,Establishment,28,72,16,21,12,72,28,64
Onion,Sandy Loam,Establishment,28,71,24,14,13,80,27,48
Onion,Sandy Loam,Establishment,29,68,15,20,13,60,33,77
Onion,Sandy Loam,Establishment,30,71,17,19,13,87,45,76
Onion,Sandy Loam,Establishment,28,72,23,14,13,84,40,73
Onion,Sandy Loam,Establishment,28,71,20,14,12,91,37,45
Onion,Sandy Loam,Establishment,29,70,23,11,12,76,34,74
Onion,Sandy Loam,Establishment,28,69,23,12,14,70,44,49
Onion,Sandy Loam,Establishment,29,72,13,15,13,84,31,65
Onion,Sandy Loam,Establishment,28,69,13,19,12,94,33,77
Onion,Sandy Loam,Establishment,30,68,14,19,13,86,38,62
Onion,Sandy Loam,Establishment,29,72,24,11,13,72,43,48
Onion,Sandy Loam,Establishment,29,70,21,12,13,99,34,66
Onion,Sandy Loam,Establishment,30,68,21,17,12,81,34,50
Onion,Sandy Loam,Establishment,30,72,13,14,14,99,31,66
Onion,Sandy Loam,Establishment,28,70,23,13,13,61,43,72
Onion,Sandy Loam,Establishment,28,70,24,18,14,61,29,73
Onion,Sandy Loam,Establishment,29,69,19,14,14,96,29,67
Onion,Sandy Loam,Establishment,28,71,15,16,12,73,25,62
Onion,Sandy Loam,Establishment,30,72,23,21,14,100,44,72
Onion,Sandy Loam,Establishment,28,71,14,10,13,86,26,60
Onion,Sandy Loam,Establishment,29,68,20,14,12,91,38,46
Onion,Sandy Loam,Establishment,28,68,22,18,13,67,37,71
Onion,Sandy Loam,Establishment,29,69,19,19,14,65,40,58
Onion,Sandy Loam,Establishment,28,71,13,20,13,98,25,61
Onion,Sandy Loam,Establishment,29,71,23,18,13,79,32,77
Onion,Sandy Loam,Establishment,28,71,20,17,12,64,25,81
Onion,Sandy Loam,Establishment,30,69,15,22,14,64,31,48
Onion,Sandy Loam,Establishment,28,68,21,14,13,85,32,77
Onion,Sandy Loam,Establishment,30,68,13,19,12,89,25,80
Onion,Sandy Loam,Establishment,28,70,17,11,12,100,28,79
